lat,lon,value,power,crl,flag
72.00747048964622,-58.54110708205146,"{""a"": 90.41433667516712, ""s"": 2.580122664742941, ""mu"": 1.133959918273014, ""pt"": 0.009945305110074852, ""ID"": -1}","{""pt"": 39.12226668437047, ""pc"": 39.12474600889748, ""pn"": 11.789084071709762, ""pc-pn"": 27.33566193718772, ""mu"": 1.133959918273014}",0.9224401065648222,1
72.04881614660798,-57.97270636104837,"{""a"": 90.24232647792728, ""s"": 1.4994806722157386, ""mu"": 2.2283088847554864, ""pt"": 0.010009557009912231, ""ID"": -1}","{""pt"": 39.10180517588378, ""pc"": 39.108205660866474, ""pn"": 10.008871320263212, ""pc-pn"": 29.099334340603264, ""mu"": 2.2283088847554864}",0.9796879791688348,1
72.06883623088592,-57.687521373869984,"{""a"": 90.26627105300027, ""s"": 1.5351886274686124, ""mu"": 2.1341759311419612, ""pt"": 0.009998878298379999, ""ID"": -1}","{""pt"": 39.10601796799418, ""pc"": 39.11051003794966, ""pn"": 10.025837024190047, ""pc-pn"": 29.084673013759613, ""mu"": 2.1341759311419612}",0.9868417268603367,1
72.00678225150223,-59.74356283647073,"{""a"": 84.37222718629991, ""s"": 2.6170123276761004, ""mu"": 9.999997600912746, ""pt"": 0.0113036980580886, ""ID"": -1}","{""pt"": 38.595465447816395, ""pc"": 38.523990267898235, ""pn"": 21.366414283301467, ""pc-pn"": 17.157575984596768, ""mu"": 9.999997600912746}",0.5709281714492435,1
72.0295089153363,-59.46117347303164,"{""a"": 90.81361411308878, ""s"": 6.830974678639896, ""mu"": 0.8629627658975846, ""pt"": 0.01019399560272368, ""ID"": -1}","{""pt"": 38.83101796297021, ""pc"": 39.163019193105924, ""pn"": 19.059874043073965, ""pc-pn"": 20.10314515003196, ""mu"": 0.8629627658975846}",0.7304679400593261,1
72.05180614433137,-59.1780644147069,"{""a"": 89.92410718552672, ""s"": 3.634859096686809, ""mu"": 1.0215283449547452, ""pt"": 0.009809157592136311, ""ID"": -1}","{""pt"": 39.07681868000017, ""pc"": 39.077522692096444, ""pn"": 14.312555780963805, ""pc-pn"": 24.76496691113264, ""mu"": 1.0215283449547452}",0.8661415252289293,1
72.0736722272605,-58.89424678339336,"{""a"": 90.91476565300782, ""s"": 2.7546741071998717, ""mu"": 0.9420310600374278, ""pt"": 0.010062680141046835, ""ID"": -1}","{""pt"": 39.17268810762285, ""pc"": 39.17268847210705, ""pn"": 11.552356716647692, ""pc-pn"": 27.620331755459354, ""mu"": 0.9420310600374278}",0.9366480143835971,1
72.09510547782399,-58.6097318958122,"{""a"": 90.6393779455647, ""s"": 2.0465917298348093, ""mu"": 1.4135825840762888, ""pt"": 0.009983054443066422, ""ID"": -1}","{""pt"": 39.1444029193126, ""pc"": 39.146338326397256, ""pn"": 10.734136111762115, ""pc-pn"": 28.41220221463514, ""mu"": 1.4135825840762888}",0.9777400958469585,1
72.13666686465507,-58.03865658302297,"{""a"": 90.22273531315142, ""s"": 1.2778444886703397, ""mu"": 2.9705897736742126, ""pt"": 0.00988683749873138, ""ID"": -1}","{""pt"": 39.10708858606525, ""pc"": 39.10631979227668, ""pn"": 9.86828685705764, ""pc-pn"": 29.23803293521904, ""mu"": 2.9705897736742126}",0.9864297684839725,1
72.15679175799146,-57.75211975020761,"{""a"": 90.25859027771828, ""s"": 1.8192031637461843, ""mu"": 1.7510666012788596, ""pt"": 0.009896979514420291, ""ID"": -1}","{""pt"": 39.109742523587066, ""pc"": 39.10977092239535, ""pn"": 10.640950655557852, ""pc-pn"": 28.468820266837497, ""mu"": 1.7510666012788596}",0.9758562496186032,1
72.0228484447769,-60.664733025721816,"{""a"": 80.60407732444972, ""s"": 2.320179857116798, ""mu"": 2.7684558252485667, ""pt"": 0.010177518859079025, ""ID"": -1}","{""pt"": 38.104824935941465, ""pc"": 38.12714021940755, ""pn"": 14.743108979657453, ""pc-pn"": 23.384031239750097, ""mu"": 2.7684558252485667}",0.9970161354130228,1
72.04697641123488,-60.38329696688131,"{""a"": 80.75360083031246, ""s"": 1.5628277647287792, ""mu"": 3.959143106164907, ""pt"": 0.01016715309181573, ""ID"": -1}","{""pt"": 38.12294693287861, ""pc"": 38.143237935448276, ""pn"": 12.864534319294322, ""pc-pn"": 25.278703616153955, ""mu"": 3.959143106164907}",0.9982347009039922,1
