lat,lon,value,power,crl,flag
73.91480005032166,59.19473761279088,"{""a"": 87.68054458331278, ""s"": 1.0556305918489246, ""mu"": 9.997496975282028, ""pt"": 0.009693982381340026, ""ID"": -1}","{""pt"": 38.833608469428604, ""pc"": 38.85806477097951, ""pn"": 13.47945211975841, ""pc-pn"": 25.3786126512211, ""mu"": 9.997496975282028}",0.9512588850806204,1
73.73915323143915,59.03624346792648,"{""a"": 87.93085704926425, ""s"": 2.9545066751720883, ""mu"": 1.5546409447428151, ""pt"": 0.009810654163841831, ""ID"": -1}","{""pt"": 38.8459107463849, ""pc"": 38.88282612367651, ""pn"": 14.336300482965784, ""pc-pn"": 24.546525640710726, ""mu"": 1.5546409447428151}",0.9544747015896339,1
73.65131219866961,58.95829007451139,"{""a"": 87.62538886215088, ""s"": 1.4344049774542087, ""mu"": 4.66147546800538, ""pt"": 0.009838888874105937, ""ID"": -1}","{""pt"": 38.82380745282114, ""pc"": 38.85259916564246, ""pn"": 12.828969658197769, ""pc-pn"": 26.02362950744469, ""mu"": 4.66147546800538}",0.9735787542423503,1
73.5634602213961,58.88118084376338,"{""a"": 87.51196354233808, ""s"": 0.8978264230725858, ""mu"": 9.999912641377739, ""pt"": 0.009842151191809928, ""ID"": -1}","{""pt"": 38.8274703448156, ""pc"": 38.841348567934176, ""pn"": 12.07410966830906, ""pc-pn"": 26.767238899625116, ""mu"": 9.999912641377739}",0.9858787233996802,1
73.47559788948769,58.804902412124356,"{""a"": 87.62992794383995, ""s"": 0.8318751650721734, ""mu"": 9.999994900722973, ""pt"": 0.0099325422484192, ""ID"": -1}","{""pt"": 38.84434178777965, ""pc"": 38.8530490916514, ""pn"": 11.411460922000881, ""pc-pn"": 27.44158816965052, ""mu"": 9.999994900722973}",0.9940212547138155,1
73.38772578240959,58.729441690676545,"{""a"": 88.0468961594865, ""s"": 1.6472899992028947, ""mu"": 2.8446554540414497, ""pt"": 0.010039232579545091, ""ID"": -1}","{""pt"": 38.88669643576296, ""pc"": 38.894281015363575, ""pn"": 11.885997912538244, ""pc-pn"": 27.00828310282533, ""mu"": 2.8446554540414497}",0.9914530914394071,1
73.12405645425524,58.507838875273,"{""a"": 89.19060442494357, ""s"": 5.818941647558476, ""mu"": 1.023558031191958, ""pt"": 0.010129263301509166, ""ID"": -1}","{""pt"": 38.71969699234421, ""pc"": 39.00638214103899, ""pn"": 18.40830470133998, ""pc-pn"": 20.59807743969901, ""mu"": 1.023558031191958}",0.9147133641283796,1
73.0361508421741,58.43552336231922,"{""a"": 88.65535547796739, ""s"": 7.5020734389761845, ""mu"": 0.9356930783630092, ""pt"": 0.01006628700713769, ""ID"": -1}","{""pt"": 38.583512927795404, ""pc"": 38.95409951036375, ""pn"": 20.22526034954978, ""pc-pn"": 18.728839160813965, ""mu"": 0.9356930783630092}",0.7806687031014268,1
72.94823820518432,58.363964001372416,"{""a"": 85.3896364786498, ""s"": 2.2477000110050946, ""mu"": 9.999328058527837, ""pt"": 0.009255768525527818, ""ID"": -1}","{""pt"": 38.56849322207112, ""pc"": 38.62810329358082, ""pn"": 20.044775080504213, ""pc-pn"": 18.58332821307661, ""mu"": 9.999328058527837}",0.6464670691114189,1
72.86031906561756,58.29314921408383,"{""a"": 88.0789666382805, ""s"": 5.1090252811430625, ""mu"": 1.7676708663916543, ""pt"": 0.009864447210640623, ""ID"": -1}","{""pt"": 38.645454882490526, ""pc"": 38.89744421511288, ""pn"": 19.651075033236612, ""pc-pn"": 19.246369181876265, ""mu"": 1.7676708663916543}",0.665606171844354,1
72.77239393709593,58.22306765270134,"{""a"": 89.36338475119553, ""s"": 4.57168191796376, ""mu"": 1.177386579427394, ""pt"": 0.010072539149822191, ""ID"": -1}","{""pt"": 38.762572719405505, ""pc"": 39.02319219743481, ""pn"": 16.921010889050887, ""pc-pn"": 22.102181308383923, ""mu"": 1.177386579427394}",0.8533638112965489,1
72.68446332474606,58.1537081944769,"{""a"": 87.89795636890443, ""s"": 4.669727311776196, ""mu"": 1.1701502188118877, ""pt"": 0.009592603932274416, ""ID"": -1}","{""pt"": 38.875494193151646, ""pc"": 38.879575556532224, ""pn"": 17.078546552858327, ""pc-pn"": 21.801029003673897, ""mu"": 1.1701502188118877}",0.8088415883043705,1
72.59652772540673,58.08505993623219,"{""a"": 89.82957866980053, ""s"": 2.010104913882211, ""mu"": 2.1043591681304172, ""pt"": 0.009995916012519118, ""ID"": -1}","{""pt"": 38.8716126562743, ""pc"": 39.06838725404376, ""pn"": 12.30587312544748, ""pc-pn"": 26.762514128596283, ""mu"": 2.1043591681304172}",0.9695753163435283,1
72.50858762783056,58.017112189077494,"{""a"": 90.26130746828937, ""s"": 3.3154001932836294, ""mu"": 1.315610055757466, ""pt"": 0.010064074647540616, ""ID"": -1}","{""pt"": 38.70747457808827, ""pc"": 39.11003240290495, ""pn"": 14.612290968928201, ""pc-pn"": 24.49774143397675, ""mu"": 1.315610055757466}",0.8630592911213276,1
72.4206435128796,57.94985447327883,"{""a"": 89.79660238244634, ""s"": 3.971821522569374, ""mu"": 1.4206450650281155, ""pt"": 0.010085624948334607, ""ID"": -1}","{""pt"": 38.652424432616776, ""pc"": 39.06519809315228, ""pn"": 16.514950323864113, ""pc-pn"": 22.55024776928817, ""mu"": 1.4206450650281155}",0.8081148489966179,1
72.3326958537153,57.88327651326857,"{""a"": 85.97812853423528, ""s"": 9.324455876876797, ""mu"": 1.0073235624082517, ""pt"": 0.009412878030042557, ""ID"": -1}","{""pt"": 38.672130282659865, ""pc"": 38.6877597539542, ""pn"": 22.434459848037772, ""pc-pn"": 16.253299905916425, ""mu"": 1.0073235624082517}",0.6491387429343254,1
72.2447451159831,57.81736823279518,"{""a"": 88.36680531017777, ""s"": 1.4394490909199644, ""mu"": 7.6094947865988525, ""pt"": 0.009722438656774964, ""ID"": -1}","{""pt"": 38.78861456555668, ""pc"": 38.925783088046344, ""pn"": 14.987784390290663, ""pc-pn"": 23.93799869775568, ""mu"": 7.6094947865988525}",0.93862677832763,1
