lat,lon,value,power,crl,flag
76.58027134751053,158.40468955103228,"{""a"": 87.55488978576456, ""s"": 8.20507456117084, ""mu"": 1.0106042680505634, ""pt"": 0.009876977592611927, ""ID"": -1}","{""pt"": 38.845606468905146, ""pc"": 38.84560811351192, ""pn"": 21.337761875686994, ""pc-pn"": 17.50784623782493, ""mu"": 1.0106042680505634}",0.9551958240764613,1
76.61619712300958,158.04359780015574,"{""a"": 89.79064196163897, ""s"": 5.131460403101181, ""mu"": 1.7160488890102592, ""pt"": 0.010091432410189623, ""ID"": -1}","{""pt"": 38.932194113523934, ""pc"": 39.06462153152022, ""pn"": 19.56041616136507, ""pc-pn"": 19.504205370155148, ""mu"": 1.7160488890102592}",0.99101533657093,1
76.65159560173572,157.6805596070249,"{""a"": 88.57482176099586, ""s"": 8.524051712520048, ""mu"": 0.9957056301101648, ""pt"": 0.00975963271650474, ""ID"": -1}","{""pt"": 38.94622007992095, ""pc"": 38.94620574151692, ""pn"": 21.604531100044063, ""pc-pn"": 17.341674641472856, ""mu"": 0.9957056301101648}",0.9403608302964402,1
76.68646240315437,157.31558857587078,"{""a"": 90.32583884728933, ""s"": 4.006448952364747, ""mu"": 1.568030066026766, ""pt"": 0.01000259494449567, ""ID"": -1}","{""pt"": 39.078374787524936, ""pc"": 39.116240070188915, ""pn"": 17.01903608639993, ""pc-pn"": 22.097203983788987, ""mu"": 1.568030066026766}",0.9947971224978353,1
76.72079316729074,156.948699083527,"{""a"": 90.38670860617461, ""s"": 4.197584682388447, ""mu"": 1.2866360529718393, ""pt"": 0.010026096081681733, ""ID"": -1}","{""pt"": 39.12380120764271, ""pc"": 39.1220914406158, ""pn"": 16.564846450886606, ""pc-pn"": 22.557244989729192, ""mu"": 1.2866360529718393}",0.9867487484398407,1
76.75458355675981,156.57990628762002,"{""a"": 90.58712186322997, ""s"": 3.1904889375758825, ""mu"": 1.741596327444105, ""pt"": 0.01008448781298079, ""ID"": -1}","{""pt"": 39.1350544799211, ""pc"": 39.1413292291942, ""pn"": 15.49691982140455, ""pc-pn"": 23.64440940778965, ""mu"": 1.741596327444105}",0.9906184376562497,1
76.78782925882916,156.2092261342228,"{""a"": 90.85718184072975, ""s"": 5.319055043682275, ""mu"": 1.0672022049063041, ""pt"": 0.01016867151237624, ""ID"": -1}","{""pt"": 39.16668255405511, ""pc"": 39.167185239490415, ""pn"": 17.809456787061663, ""pc-pn"": 21.357728452428752, ""mu"": 1.0672022049063041}",0.9684349565370839,1
76.85266948569196,155.4622715234222,"{""a"": 91.50743291642303, ""s"": 3.262643169286524, ""mu"": 1.8932342803852693, ""pt"": 0.010157174137607474, ""ID"": -1}","{""pt"": 39.27781114370188, ""pc"": 39.2291274427452, ""pn"": 16.053735116195902, ""pc-pn"": 23.1753923265493, ""mu"": 1.8932342803852693}",0.9946686347005318,1
76.88425552727038,155.0860329612063,"{""a"": 92.46782309821825, ""s"": 5.778504316026708, ""mu"": 0.957835075762857, ""pt"": 0.01023715162040381, ""ID"": -1}","{""pt"": 39.31836253162034, ""pc"": 39.31981266948711, ""pn"": 18.059516164390082, ""pc-pn"": 21.26029650509703, ""mu"": 0.957835075762857}",0.9487867721330462,1
76.91527991934653,154.7079788429787,"{""a"": 92.22620067539133, ""s"": 2.311072958897208, ""mu"": 2.740161720501421, ""pt"": 0.010156658651803633, ""ID"": -1}","{""pt"": 39.33906752821801, ""pc"": 39.297086358660515, ""pn"": 14.664335028066475, ""pc-pn"": 24.63275133059404, ""mu"": 2.740161720501421}",0.9935115523101208,1
76.94573850441675,154.32812915110995,"{""a"": 91.7945989285502, ""s"": 2.7512923535909177, ""mu"": 2.263588671089066, ""pt"": 0.009918436189228786, ""ID"": -1}","{""pt"": 39.24996429214272, ""pc"": 39.256342572928276, ""pn"": 15.349009897022992, ""pc-pn"": 23.907332675905284, ""mu"": 2.263588671089066}",0.9983261318314879,1
76.97562716259786,153.94650468950906,"{""a"": 91.91492749806547, ""s"": 2.6981029149222997, ""mu"": 3.280398906985698, ""pt"": 0.009825152363565917, ""ID"": -1}","{""pt"": 39.19080293248781, ""pc"": 39.267720979316984, ""pn"": 16.790736764564972, ""pc-pn"": 22.47698421475201, ""mu"": 3.280398906985698}",0.9949191106960217,1
77.0049418138704,153.56312708674557,"{""a"": 91.96880079278607, ""s"": 2.2687322659126776, ""mu"": 4.258715389855001, ""pt"": 0.010169181264702988, ""ID"": -1}","{""pt"": 39.22862075783853, ""pc"": 39.272810472662805, ""pn"": 16.41875108041296, ""pc-pn"": 22.854059392249845, ""mu"": 4.258715389855001}",0.9947644983091584,1
77.0336784203397,153.1780187984185,"{""a"": 91.73414128893789, ""s"": 2.704401238643949, ""mu"": 2.5121504959165493, ""pt"": 0.010100086044663389, ""ID"": -1}","{""pt"": 39.22430981908906, ""pc"": 39.250619998863606, ""pn"": 15.65217901228402, ""pc-pn"": 23.598440986579586, ""mu"": 2.5121504959165493}",0.9971787074018076,1
77.0618329885128,152.79120310874657,"{""a"": 90.86506593662148, ""s"": 5.5078231056707505, ""mu"": 1.0404781682630082, ""pt"": 0.009936440339326936, ""ID"": -1}","{""pt"": 39.16805492483021, ""pc"": 39.16793892141645, ""pn"": 18.002229349764804, ""pc-pn"": 21.165709571651647, ""mu"": 1.0404781682630082}",0.9634443421936522,1
77.0894015715886,152.4027041313563,"{""a"": 91.31009648227443, ""s"": 6.022513941704436, ""mu"": 1.2685385853418463, ""pt"": 0.010085073054028792, ""ID"": -1}","{""pt"": 38.99173480561832, ""pc"": 39.21037603351302, ""pn"": 19.63889305494272, ""pc-pn"": 19.5714829785703, ""mu"": 1.2685385853418463}",0.9845869996736263,1
77.11638027175891,152.01254680924404,"{""a"": 91.7348436903939, ""s"": 6.085001932957911, ""mu"": 1.3457803475038836, ""pt"": 0.010045705963201224, ""ID"": -1}","{""pt"": 39.04402439292252, ""pc"": 39.250686505816034, ""pn"": 19.985256187010158, ""pc-pn"": 19.265430318805876, ""mu"": 1.3457803475038836}",0.9852740894510764,1
77.14276524251787,151.62075691389205,"{""a"": 89.22694456252103, ""s"": 2.759149047116252, ""mu"": 4.13567697058636, ""pt"": 0.010228424227131798, ""ID"": -1}","{""pt"": 38.924098729340734, ""pc"": 39.00992043007598, ""pn"": 17.99126927941376, ""pc-pn"": 21.01865115066222, ""mu"": 4.13567697058636}",0.9933340993820151,1
77.16855269097707,151.22736104351551,"{""a"": 88.69588317979559, ""s"": 3.528932808514386, ""mu"": 2.4576073003965586, ""pt"": 0.010301439727451216, ""ID"": -1}","{""pt"": 38.957102373002016, ""pc"": 38.95806925034589, ""pn"": 17.86829262896777, ""pc-pn"": 21.089776621378125, ""mu"": 2.4576073003965586}",0.9948826394491993,1
77.19373888018363,150.8323866204222,"{""a"": 88.2875474721987, ""s"": 3.280303831431251, ""mu"": 2.5030620606078715, ""pt"": 0.01020221921976623, ""ID"": -1}","{""pt"": 38.88344833290005, ""pc"": 38.91798905558706, ""pn"": 17.313297556739386, ""pc-pn"": 21.60469149884767, ""mu"": 2.5030620606078715}",0.9960202474193329,1
77.21832013143862,150.43586188746676,"{""a"": 90.07923199389846, ""s"": 3.4360970106335538, ""mu"": 3.006011356771479, ""pt"": 0.009754906944201903, ""ID"": -1}","{""pt"": 39.00775240471896, ""pc"": 39.09249349547539, ""pn"": 18.5115144605281, ""pc-pn"": 20.580979034947287, ""mu"": 3.006011356771479}",0.9909023649665445,1
77.24229282661261,150.0378159035822,"{""a"": 91.13947635732214, ""s"": 3.6365321892963425, ""mu"": 2.146904555707551, ""pt"": 0.010012850567555534, ""ID"": -1}","{""pt"": 39.082129589841685, ""pc"": 39.19413058021524, ""pn"": 17.542176055208905, ""pc-pn"": 21.65195452500633, ""mu"": 2.146904555707551}",0.9937486017326035,1
77.26565341045584,149.63827853837367,"{""a"": 90.69149991981493, ""s"": 3.3766048346811743, ""mu"": 2.268340370526016, ""pt"": 0.0102293135232478, ""ID"": -1}","{""pt"": 39.09524664973988, ""pc"": 39.15133169248971, ""pn"": 17.136986937498058, ""pc-pn"": 22.014344754991654, ""mu"": 2.268340370526016}",0.9962254855278518,1
77.28839839289955,149.23728046576105,"{""a"": 90.0529901113788, ""s"": 4.104002961925787, ""mu"": 1.738394189086192, ""pt"": 0.010077657196845922, ""ID"": -1}","{""pt"": 39.03564440415423, ""pc"": 39.089962753397046, ""pn"": 17.675935883493697, ""pc-pn"": 21.41402686990335, ""mu"": 1.738394189086192}",0.9941518811839059,1
